Group,Sub,Date,Press,Trial,ItemPressed,RT,Time,List,Items,PortPressed,TO,ITI,Exposure,Order pressed,Response Type,List Number,Comments
Monkeys,Horatio,2016.03.21,447,127,B,0.4166667,2215.133,7013,4,4,3,4,3,,,3.27,
Monkeys,Horatio,2016.03.21,448,127,D,0.5,2215.633,7013,4,9,3,4,3,CABD,Center Embedded,3.27,
Monkeys,Horatio,2016.03.21,606,173,C,1.75,8797.883,7014,4,4,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,607,173,A,0.4833333,8798.367,7014,4,5,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,608,173,D,0.5666667,8798.933,7014,4,1,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,609,173,B,0.5,8799.433,7014,4,10,3,4,3,CADB,Crossed,3.28,
Monkeys,Horatio,2016.03.21,610,174,C,0.6833333,8806.033,7014,4,9,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,611,174,D,0.65,8806.683,7014,4,4,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,612,174,B,0.45,8807.133,7014,4,3,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,613,174,A,0.4166667,8807.55,7014,4,0,3,4,3,CDBA,All Other,3.28,
Monkeys,Horatio,2016.03.21,614,175,C,1.016667,8814.5,7014,4,11,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,615,175,D,0.4666667,8814.967,7014,4,7,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,616,175,A,0.6,8815.567,7014,4,8,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,617,175,B,0.2666667,8815.833,7014,4,5,3,4,3,CDAB,Tail Embedded,3.28,
Monkeys,Horatio,2016.03.21,618,176,A,1.033333,8822.883,7014,4,0,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,619,176,C,0.7,8823.583,7014,4,2,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,620,176,B,0.5166667,8824.1,7014,4,10,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,621,176,D,0.8,8824.9,7014,4,7,3,4,3,ACBD,Crossed,3.28,
Monkeys,Horatio,2016.03.21,622,177,C,1.016667,8831.733,7014,4,3,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,623,177,D,0.55,8832.283,7014,4,4,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,624,177,A,0.5666667,8832.85,7014,4,1,3,4,3,,,3.28,
Monkeys,Horatio,2016.03.21,625,177,B,0.4,8833.25,7014,4,2,3,4,3,CDAB,Tail Embedded,3.28,
Monkeys,Horatio,2016.03.22,305,106,C,1.2,11024.63,7015,4,6,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,306,106,A,0.45,11025.08,7015,4,11,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,307,106,D,0.3166667,11025.4,7015,4,2,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,308,106,B,0.2833333,11025.68,7015,4,3,3,4,3,CADB,Crossed,3.29,
Monkeys,Horatio,2016.03.22,309,107,C,0.7833333,11032.38,7015,4,9,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,310,107,A,0.4333333,11032.82,7015,4,10,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,311,107,D,0.45,11033.27,7015,4,11,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,312,107,B,0.2833333,11033.55,7015,4,5,3,4,3,CADB,Crossed,3.29,
Monkeys,Horatio,2016.03.22,313,108,C,1.05,11042.48,7015,4,3,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,314,108,A,0.8166667,11043.3,7015,4,11,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,315,108,D,0.55,11043.85,7015,4,6,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,316,108,B,0.55,11044.4,7015,4,2,3,4,3,CADB,Crossed,3.29,
Monkeys,Horatio,2016.03.22,317,109,C,0.95,11051.23,7015,4,6,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,318,109,A,0.7166667,11051.95,7015,4,3,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,319,109,D,0.9833333,11052.93,7015,4,0,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,320,109,B,0.5,11053.43,7015,4,10,3,4,3,CADB,Crossed,3.29,
Monkeys,Horatio,2016.03.22,321,110,A,0.9666667,11060.72,7015,4,10,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,322,110,C,0.7,11061.42,7015,4,2,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,323,110,D,0.45,11061.87,7015,4,1,3,4,3,,,3.29,
Monkeys,Horatio,2016.03.22,324,110,B,0.5166667,11062.38,7015,4,6,3,4,3,ACDB,Center Embedded,3.29,
Monkeys,Horatio,2016.03.23,1,1,C,1.283333,8.283333,7016,4,11,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,2,1,A,0.3333333,8.566667,7016,4,5,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,3,1,D,0.3166667,8.883333,7016,4,4,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,4,1,B,0.3666667,9.25,7016,4,6,3,4,3,CADB,Crossed,3.3,
Monkeys,Horatio,2016.03.23,5,2,A,0.9,16.21667,7016,4,7,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,6,2,D,0.7666667,16.98333,7016,4,11,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,7,2,C,0.6,17.58333,7016,4,3,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,8,2,B,0.35,17.93333,7016,4,0,3,4,3,ADCB,All Other,3.3,
Monkeys,Horatio,2016.03.23,9,3,C,0.7833333,25.83333,7016,4,9,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,10,3,A,0.7333333,26.56667,7016,4,1,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,11,3,B,0.35,26.91667,7016,4,3,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,12,3,D,0.3333333,27.25,7016,4,6,3,4,3,CABD,Center Embedded,3.3,
Monkeys,Horatio,2016.03.23,13,4,C,1.166667,36.58333,7016,4,8,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,14,4,B,0.7,37.28333,7016,4,9,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,15,4,D,0.5666667,37.85,7016,4,4,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,16,4,A,0.4,38.25,7016,4,7,3,4,3,CBDA,All Other,3.3,
Monkeys,Horatio,2016.03.23,17,5,C,0.9,45.05,7016,4,6,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,18,5,D,0.9333333,45.98333,7016,4,5,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,19,5,A,0.5166667,46.5,7016,4,8,3,4,3,,,3.3,
Monkeys,Horatio,2016.03.23,20,5,B,0.2833333,46.78333,7016,4,10,3,4,3,CDAB,Tail Embedded,3.3,
Monkeys,Coltrane,2016.01.04,1,1,A,1.083333,19.53333,5006,4,1,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,2,1,D,0.9666667,20.5,5006,4,8,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,3,1,B,0.6333333,21.13333,5006,4,2,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,4,1,D,1.216667,22.35,5006,4,8,3,4,3,ADBD,All Other,3.1,
Monkeys,Coltrane,2016.01.04,5,2,A,1.666667,34.58333,5006,4,9,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,6,2,C,0.5833333,35.2,5006,4,4,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,7,2,D,0.8,36,5006,4,0,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,8,2,B,0.6333333,36.6,5006,4,3,3,4,3,ACDB,Center Embedded,3.1,
Monkeys,Coltrane,2016.01.04,9,3,C,2.066667,44.53333,5006,4,10,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,10,3,A,0.7333333,45.26667,5006,4,8,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,11,3,B,0.8666667,46.13333,5006,4,11,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,12,3,D,1.483333,47.61667,5006,4,0,3,4,3,CABD,Center Embedded,3.1,
Monkeys,Coltrane,2016.01.04,13,4,A,1.566667,177.0333,5006,4,1,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,14,4,B,0.9,177.9333,5006,4,7,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,15,4,C,0.9166667,178.85,5006,4,10,3,4,3,,,3.1,
Monkeys,Coltrane,2016.01.04,16,4,D,1,179.85,5006,4,5,3,4,3,ABCD,Tail Embedded,3.1,
Monkeys,Coltrane,2016.01.04,17,5,A,1.316667,186.5833,5006,4,11,3,4,3,,,3.1,Error in Program (Marked as Crossed: ABD -> ABDC)
Monkeys,Coltrane,2016.01.04,18,5,C,1,187.5833,5006,4,5,3,4,3,,,3.1,Error in Program (Marked as Crossed: ABD -> ABDC)
Monkeys,Coltrane,2016.01.04,19,5,B,0.8666667,188.45,5006,4,7,3,4,3,,,3.1,Error in Program (Marked as Crossed: ABD -> ABDC)
Monkeys,Coltrane,2016.01.04,20,5,,,,5006,4,,3,4,3,ACBD,Crossed,3.1,Error in Program (Marked as Crossed: ABD -> ABDC)
Monkeys,Coltrane,2016.01.07,117,35,C,1.55,10550.33,5007,4,10,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,118,35,A,0.7333333,10551.07,5007,4,11,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,119,35,D,0.55,10551.62,5007,4,4,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,120,35,B,0.9333333,10552.55,5007,4,9,3,4,3,CADB,Crossed,3.2,
Monkeys,Coltrane,2016.01.07,121,36,C,1.233333,10559.78,5007,4,4,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,122,36,D,1.05,10560.83,5007,4,5,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,123,36,A,0.6,10561.45,5007,4,1,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,124,36,B,0.7333333,10562.17,5007,4,10,3,4,3,CDAB,Tail Embedded,3.2,
Monkeys,Coltrane,2016.01.07,125,37,D,0.6666667,10568.6,5007,4,1,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,126,37,B,1.483333,10570.08,5007,4,8,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,127,37,C,0.5666667,10570.65,5007,4,4,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,128,37,A,0.8833333,10571.53,5007,4,3,3,4,3,DBCA,All Other,3.2,
Monkeys,Coltrane,2016.01.07,129,38,C,0.7666667,10578.13,5007,4,2,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,130,38,D,0.9166667,10579.05,5007,4,0,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,131,38,A,0.55,10579.6,5007,4,4,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,132,38,B,0.7333333,10580.33,5007,4,1,3,4,3,CDAB,Tail Embedded,3.2,
Monkeys,Coltrane,2016.01.07,133,39,C,0.9833333,10587.13,5007,4,2,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,134,39,D,2.5,10589.63,5007,4,3,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,135,39,A,0.85,10590.48,5007,4,10,3,4,3,,,3.2,
Monkeys,Coltrane,2016.01.07,136,39,B,0.5333333,10591.02,5007,4,6,3,4,3,CDAB,Tail Embedded,3.2,
Monkeys,Coltrane,2016.01.12,302,90,D,0.8166667,5588.7,5008,4,11,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,303,90,B,0.85,5589.55,5008,4,7,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,304,90,C,1.133333,5590.683,5008,4,10,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,305,90,A,0.4666667,5591.15,5008,4,9,3,4,3,DBCA,All Other,3.3,
Monkeys,Coltrane,2016.01.12,306,91,B,1.716667,5598.633,5008,4,11,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,307,91,D,0.9833333,5599.617,5008,4,7,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,308,91,C,0.8,5600.417,5008,4,4,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,309,91,A,0.5333333,5600.95,5008,4,2,3,4,3,BDCA,All Other,3.3,
Monkeys,Coltrane,2016.01.12,310,92,C,1.933333,5608.533,5008,4,7,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,311,92,D,1.183333,5609.717,5008,4,8,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,312,92,A,0.8166667,5610.533,5008,4,1,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,313,92,B,0.7166667,5611.25,5008,4,3,3,4,3,CDAB,Tail Embedded,3.3,
Monkeys,Coltrane,2016.01.12,314,93,C,2.6,5621.733,5008,4,9,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,315,93,D,1.616667,5623.35,5008,4,8,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,316,93,B,0.6333333,5623.983,5008,4,10,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,317,93,A,0.65,5624.633,5008,4,1,3,4,3,CDBA,All Other,3.3,
Monkeys,Coltrane,2016.01.12,318,94,C,3.016667,5634.017,5008,4,4,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,319,94,A,1.483333,5635.5,5008,4,2,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,320,94,B,0.9333333,5636.433,5008,4,9,3,4,3,,,3.3,
Monkeys,Coltrane,2016.01.12,321,94,C,1.816667,5638.25,5008,4,4,3,4,3,CABC,All Other,3.3,
Monkeys,Coltrane,2016.01.13,380,117,C,1,12273.65,5009,4,7,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,381,117,B,0.35,12274,5009,4,10,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,382,117,D,0.9,12274.9,5009,4,0,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,383,117,C,1.333333,12276.23,5009,4,7,3,4,3,CBDC,All Other,3.4,
Monkeys,Coltrane,2016.01.13,384,118,A,2.516667,12284.47,5009,4,1,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,385,118,C,0.75,12285.22,5009,4,6,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,386,118,D,3.216667,12288.43,5009,4,11,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,387,118,B,0.55,12288.98,5009,4,10,3,4,3,ACDB,Center Embedded,3.4,
Monkeys,Coltrane,2016.01.13,388,119,A,1.833333,12296.47,5009,4,6,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,389,119,C,1.1,12297.57,5009,4,10,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,390,119,D,2.6,12300.17,5009,4,9,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,391,119,B,0.6833333,12300.85,5009,4,1,3,4,3,ACDB,Center Embedded,3.4,
Monkeys,Coltrane,2016.01.13,392,120,A,0.9666667,12307.87,5009,4,11,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,393,120,C,1.833333,12309.7,5009,4,6,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,394,120,D,1.45,12311.15,5009,4,7,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,395,120,B,0.75,12311.9,5009,4,4,3,4,3,ACDB,Center Embedded,3.4,
Monkeys,Coltrane,2016.01.13,396,121,A,1.566667,12320.45,5009,4,10,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,397,121,C,0.8166667,12321.27,5009,4,9,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,398,121,D,1.916667,12323.18,5009,4,1,3,4,3,,,3.4,
Monkeys,Coltrane,2016.01.13,399,121,B,0.85,12324.03,5009,4,4,3,4,3,ACDB,Center Embedded,3.4,
Monkeys,Coltrane,2016.01.14,89,25,D,1.083333,1298,5010,4,3,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,90,25,C,0.6166667,1298.617,5010,4,10,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,91,25,B,1.083333,1299.7,5010,4,4,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,92,25,A,0.6333333,1300.333,5010,4,6,3,4,3,DCBA,All Other,3.5,
Monkeys,Coltrane,2016.01.14,93,26,C,0.85,1307.2,5010,4,5,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,94,26,D,0.6666667,1307.867,5010,4,2,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,95,26,A,0.95,1308.817,5010,4,9,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,96,26,B,0.5166667,1309.333,5010,4,3,3,4,3,CDAB,Tail Embedded,3.5,
Monkeys,Coltrane,2016.01.14,97,27,C,1.9,1317.217,5010,4,1,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,98,27,D,0.4833333,1317.7,5010,4,5,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,99,27,A,0.75,1318.45,5010,4,7,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,100,27,B,1.033333,1319.483,5010,4,0,3,4,3,CDAB,Tail Embedded,3.5,
Monkeys,Coltrane,2016.01.14,101,28,C,2.583333,1327.683,5010,4,10,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,102,28,D,1.283333,1328.967,5010,4,5,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,103,28,A,0.6833333,1329.65,5010,4,2,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,104,28,B,1.2,1330.85,5010,4,7,3,4,3,CDAB,Tail Embedded,3.5,
Monkeys,Coltrane,2016.01.14,105,29,A,1.85,1343.9,5010,4,9,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,106,29,C,0.9,1344.8,5010,4,6,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,107,29,D,1.2,1346,5010,4,3,3,4,3,,,3.5,
Monkeys,Coltrane,2016.01.14,108,29,B,0.6666667,1346.667,5010,4,11,3,4,3,ACDB,Center Embedded,3.5,
Monkeys,Coltrane,2016.01.15,1,1,A,1.183333,70.78333,5011,4,8,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,2,1,C,0.5666667,71.15,5011,4,5,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,3,1,D,0.3666667,71.51667,5011,4,1,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,4,1,B,0.7,72.21667,5011,4,7,3,4,3,ACDB,Center Embedded,3.6,
Monkeys,Coltrane,2016.01.15,5,2,B,2.016667,81.26667,5011,4,0,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,6,2,A,0.8,82.06667,5011,4,3,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,7,2,C,0.7333333,82.8,5011,4,4,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,8,2,D,0.6833333,83.48333,5011,4,10,3,4,3,BACD,All Other,3.6,
Monkeys,Coltrane,2016.01.15,9,3,B,2.85,94.16667,5011,4,7,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,10,3,C,0.7833333,94.95,5011,4,1,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,11,3,D,0.6333333,95.58333,5011,4,3,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,12,3,A,0.7666667,96.35,5011,4,9,3,4,3,BCDA,All Other,3.6,
Monkeys,Coltrane,2016.01.15,13,4,C,2.15,105.5667,5011,4,2,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,14,4,A,1.466667,107.0333,5011,4,0,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,15,4,B,0.5333333,107.5667,5011,4,3,3,4,3,,,3.6,
Monkeys,Coltrane,2016.01.15,16,4,D,0.55,108.1167,5011,4,8,3,4,3,CABD,Center Embedded,3.6,
Monkeys,Coltrane,2016.01.15,17,5,A,1.933333,115.6,5011,4,1,3,4,3,,,3.6,Error in Program (Marked as: Other AD -> AD??)
Monkeys,Coltrane,2016.01.15,18,5,B,1.066667,116.6667,5011,4,0,3,4,3,,,3.6,Error in Program (Assumed to be Other AD -> AD??)
Monkeys,Coltrane,2016.01.15,19,5,,,,5011,4,,3,4,3,,,3.6,Error in Program (Marked as: Other AD -> AD??)
Monkeys,Coltrane,2016.01.15,20,5,,,,5011,4,,3,4,3,ABXX,All Other,3.6,Error in Program (Assumed to be Other AD -> AD??)
Monkeys,Coltrane,2016.01.15,94,28,A,0.95,523.2833,5012,4,5,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,95,28,B,0.5666667,523.85,5012,4,9,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,96,28,D,0.5,524.35,5012,4,10,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,97,28,C,0.5166667,524.8667,5012,4,0,3,4,3,ABDC,All Other,3.7,
Monkeys,Coltrane,2016.01.15,98,29,A,2.783333,533.4,5012,4,7,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,99,29,C,0.5833333,533.9833,5012,4,3,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,100,29,D,1.216667,535.2,5012,4,8,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,101,29,B,0.5,535.7,5012,4,5,3,4,3,ACDB,Center Embedded,3.7,
Monkeys,Coltrane,2016.01.15,102,30,C,1.883333,543.5167,5012,4,2,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,103,30,A,1.683333,545.2,5012,4,7,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,104,30,D,1.55,546.75,5012,4,3,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,105,30,B,0.6166667,547.3667,5012,4,11,3,4,3,CADB,Crossed,3.7,
Monkeys,Coltrane,2016.01.15,106,31,A,2.05,1058.3,5012,4,2,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,107,31,C,0.6833333,1058.983,5012,4,3,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,108,31,D,1.583333,1060.567,5012,4,6,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,109,31,B,0.55,1061.117,5012,4,9,3,4,3,ACDB,Center Embedded,3.7,
Monkeys,Coltrane,2016.01.15,110,32,C,1.883333,1069.217,5012,4,8,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,111,32,A,1.666667,1070.883,5012,4,11,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,112,32,D,1.466667,1072.35,5012,4,5,3,4,3,,,3.7,
Monkeys,Coltrane,2016.01.15,113,32,B,0.5166667,1072.867,5012,4,1,3,4,3,CADB,Crossed,3.7,
Monkeys,Coltrane,2016.01.15,409,121,A,1.066667,3659.617,5013,4,7,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,410,121,D,0.6333333,3660.25,5013,4,10,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,411,121,C,0.65,3660.9,5013,4,9,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,412,121,B,0.5666667,3661.467,5013,4,6,3,4,3,ADCB,All Other,3.8,
Monkeys,Coltrane,2016.01.15,413,122,C,1.3,3671.533,5013,4,8,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,414,122,B,0.6166667,3672.15,5013,4,7,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,415,122,A,0.7833333,3672.933,5013,4,3,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,416,122,D,0.5,3673.433,5013,4,1,3,4,3,CBAD,All Other,3.8,
Monkeys,Coltrane,2016.01.15,417,123,A,1.916667,3682.217,5013,4,10,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,418,123,B,1.65,3683.867,5013,4,8,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,419,123,C,0.7,3684.567,5013,4,5,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,420,123,D,0.55,3685.117,5013,4,9,3,4,3,ABCD,Tail Embedded,3.8,
Monkeys,Coltrane,2016.01.15,421,124,C,3.65,3695.083,5013,4,2,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,422,124,A,0.6166667,3695.7,5013,4,7,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,423,124,B,1.183333,3696.883,5013,4,3,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,424,124,D,0.45,3697.333,5013,4,10,3,4,3,CABD,Center Embedded,3.8,
Monkeys,Coltrane,2016.01.15,425,125,C,3.733333,3706.883,5013,4,0,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,426,125,A,0.9,3707.783,5013,4,7,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,427,125,B,0.6666667,3708.45,5013,4,9,3,4,3,,,3.8,
Monkeys,Coltrane,2016.01.15,428,125,D,0.7,3709.15,5013,4,2,3,4,3,CABD,Center Embedded,3.8,
Monkeys,Coltrane,2016.01.19,472,141,B,1.233333,4587.483,5014,4,11,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,473,141,D,1.05,4588.533,5014,4,9,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,474,141,C,0.6333333,4589.167,5014,4,0,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,475,141,A,0.4666667,4589.633,5014,4,3,3,4,3,BDCA,All Other,3.9,
Monkeys,Coltrane,2016.01.19,476,142,B,0.8333333,4597.133,5014,4,4,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,477,142,C,0.9166667,4598.05,5014,4,10,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,478,142,D,0.85,4598.9,5014,4,2,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,479,142,A,0.5166667,4599.417,5014,4,1,3,4,3,BCDA,All Other,3.9,
Monkeys,Coltrane,2016.01.19,480,143,C,1.166667,4608.967,5014,4,11,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,481,143,B,1.533333,4610.5,5014,4,7,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,482,143,D,1.15,4611.65,5014,4,3,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,483,143,A,0.55,4612.2,5014,4,0,3,4,3,CBDA,All Other,3.9,
Monkeys,Coltrane,2016.01.19,484,144,C,2.666667,4620.633,5014,4,9,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,485,144,B,0.8166667,4621.45,5014,4,11,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,486,144,A,0.75,4622.2,5014,4,5,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,487,144,D,0.55,4622.75,5014,4,0,3,4,3,CBAD,All Other,3.9,
Monkeys,Coltrane,2016.01.19,488,145,A,1.6,4630.3,5014,4,11,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,489,145,B,0.9166667,4631.217,5014,4,10,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,490,145,C,1.166667,4632.383,5014,4,1,3,4,3,,,3.9,
Monkeys,Coltrane,2016.01.19,491,145,D,0.5333333,4632.917,5014,4,3,3,4,3,ABCD,Tail Embedded,3.9,
