Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Session,Order pressed,Response type
S3,2017.09.28,201,52,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.4833333,318.6667,4006,4,1,FALSE,0,3,4,0,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,202,52,D,D,1,0,No Hint,Unknown,1,0,bl,0.2,318.8667,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,203,53,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.283333,324.05,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,204,53,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,324.35,4006,4,1,FALSE,0,3,0,1,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,205,53,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,324.5667,4006,4,1,FALSE,0,3,1,5,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,206,53,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,324.85,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,207,54,C,A,1,0,No Hint,Unknown,bl,bl,bl,0.9666667,329.6,4006,4,1,FALSE,0,3,3,1,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,208,54,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.25,329.85,4006,4,1,FALSE,0,3,1,0,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,209,54,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,330.0667,4006,4,1,FALSE,0,3,0,3,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,210,54,D,D,1,0,No Hint,Unknown,1,0,bl,0.3166667,330.3833,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,211,55,C,A,1,0,No Hint,Unknown,bl,bl,bl,0.9333333,335.0333,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,212,55,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,335.3667,4006,4,1,FALSE,0,3,0,3,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,213,55,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,335.6,4006,4,1,FALSE,0,3,3,5,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,214,55,D,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,335.8333,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,215,56,C,A,1,0,No Hint,Unknown,bl,bl,bl,0.95,340.65,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,216,56,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,340.9167,4006,4,1,FALSE,0,3,4,5,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,217,56,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,341.15,4006,4,1,FALSE,0,3,5,1,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,218,56,D,D,1,0,No Hint,Unknown,1,0,bl,0.3166667,341.4667,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,223,58,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.116667,351.7667,4006,4,1,FALSE,0,3,5,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,224,58,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.25,352.0167,4006,4,1,FALSE,0,3,4,0,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,225,58,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,352.25,4006,4,1,FALSE,0,3,0,5,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,226,58,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,352.5,4006,4,1,FALSE,0,3,1,1,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,227,59,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.233333,357.3333,4006,4,1,FALSE,0,3,0,1,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,228,59,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,357.6,4006,4,1,FALSE,0,3,1,2,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,229,59,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,357.8333,4006,4,1,FALSE,0,3,2,0,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,230,59,D,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,358.1167,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,255,66,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.433333,395.55,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,256,66,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,395.8333,4006,4,1,FALSE,0,3,5,4,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,257,66,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,396.0667,4006,4,1,FALSE,0,3,4,1,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,258,66,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,396.3333,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,295,76,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.533333,451.5,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,296,76,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,451.8,4006,4,1,FALSE,0,3,0,2,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,297,76,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,452.0833,4006,4,1,FALSE,0,3,2,5,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,298,76,D,D,1,0,No Hint,Unknown,1,0,bl,0.25,452.3333,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,299,77,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.2,457.8,4006,4,1,FALSE,0,3,3,4,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,300,77,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,458.0667,4006,4,1,FALSE,0,3,4,5,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,301,77,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,458.3,4006,4,1,FALSE,0,3,5,3,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,302,77,D,D,1,0,No Hint,Unknown,1,0,bl,0.3,458.6,4006,4,1,FALSE,0,3,0,0,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,303,78,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.1,463.5167,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,304,78,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,463.7833,4006,4,1,FALSE,0,3,0,3,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,305,78,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,464.0167,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,306,78,D,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,464.2833,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S3,2017.09.28,311,80,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.033333,474.45,4006,4,1,FALSE,0,3,2,0,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S3,2017.09.28,312,80,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,474.7167,4006,4,1,FALSE,0,3,0,1,4006.01,,80,3,2,1,Testing,,
S3,2017.09.28,313,80,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,474.9667,4006,4,1,FALSE,0,3,1,2,4006.02,,80,3,2,1,Testing,,
S3,2017.09.28,314,80,D,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,475.1833,4006,4,1,FALSE,0,3,3,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,5,2,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.016667,21.7,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,6,2,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,21.96667,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,7,2,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,22.28333,4006,4,1,FALSE,0,3,3,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,8,2,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,22.58333,4006,4,1,FALSE,0,3,5,3,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,17,5,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.283333,43.96667,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,18,5,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.016667,45.98333,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,19,5,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4666667,46.45,4006,4,1,FALSE,0,3,0,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,20,5,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,46.78333,4006,4,1,FALSE,0,3,3,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,21,6,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.216667,51.88333,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,22,6,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,52.1,4006,4,1,FALSE,0,3,5,2,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,23,6,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.35,52.45,4006,4,1,FALSE,0,3,0,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,24,6,B,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,52.73333,4006,4,1,FALSE,0,3,2,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,29,8,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.1,65.25,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,30,8,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,65.48333,4006,4,1,FALSE,0,3,3,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,31,8,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,65.73333,4006,4,1,FALSE,0,3,5,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,32,8,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,66.06667,4006,4,1,FALSE,0,3,0,5,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,41,11,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.733333,87.23333,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,42,11,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,87.4,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,43,11,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,87.63333,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,44,11,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,87.93333,4006,4,1,FALSE,0,3,0,2,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,52,14,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.05,110.55,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,53,14,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,110.7167,4006,4,1,FALSE,0,3,3,1,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,54,14,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,110.9667,4006,4,1,FALSE,0,3,4,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,55,14,B,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,111.2,4006,4,1,FALSE,0,3,1,4,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,56,15,A,A,1,0,No Hint,Unknown,bl,bl,bl,2,117.2667,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,57,15,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,117.4667,4006,4,1,FALSE,0,3,3,1,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,58,15,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,117.85,4006,4,1,FALSE,0,3,5,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,59,15,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,118.1833,4006,4,1,FALSE,0,3,1,5,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,60,16,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.533333,123.7833,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,61,16,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,123.95,4006,4,1,FALSE,0,3,5,1,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,62,16,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,124.2333,4006,4,1,FALSE,0,3,3,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,63,16,B,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,124.45,4006,4,1,FALSE,0,3,1,3,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,64,17,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.716667,130.4167,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,65,17,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,130.5833,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,66,17,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,130.9,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,67,17,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,131.2333,4006,4,1,FALSE,0,3,5,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,68,18,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.15,137.45,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,69,18,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,137.6167,4006,4,1,FALSE,0,3,4,5,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,70,18,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,137.9,4006,4,1,FALSE,0,3,3,4,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,71,18,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,138.15,4006,4,1,FALSE,0,3,5,3,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,76,20,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.65,150.1167,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,77,20,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,150.2833,4006,4,1,FALSE,0,3,5,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,78,20,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,150.6667,4006,4,1,FALSE,0,3,0,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,79,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,150.9167,4006,4,1,FALSE,0,3,4,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,80,21,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.366667,157.2833,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,81,21,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,157.5667,4006,4,1,FALSE,0,3,2,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,82,21,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,157.8,4006,4,1,FALSE,0,3,4,2,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,83,21,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,158.05,4006,4,1,FALSE,0,3,3,4,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,90,24,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.866667,181.1833,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,91,24,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,181.35,4006,4,1,FALSE,0,3,1,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,92,24,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,181.5667,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,93,24,B,D,1,0,No Hint,Unknown,1,0,bl,0.3166667,181.8833,4006,4,1,FALSE,0,3,3,2,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,102,27,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.133333,202.9833,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,103,27,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2,203.1833,4006,4,1,FALSE,0,3,2,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,104,27,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,203.5667,4006,4,1,FALSE,0,3,3,2,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,105,27,B,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,203.8,4006,4,1,FALSE,0,3,4,3,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,110,29,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.7,216.3333,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,111,29,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2,216.5333,4006,4,1,FALSE,0,3,1,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,112,29,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,216.8,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,113,29,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,217.0667,4006,4,1,FALSE,0,3,3,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,114,30,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.583333,222.5333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,115,30,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.25,222.7833,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,116,30,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2,222.9833,4006,4,1,FALSE,0,3,4,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,117,30,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,223.3333,4006,4,1,FALSE,0,3,0,4,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,118,31,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.983333,229.2667,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,119,31,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,229.4333,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,120,31,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,229.7333,4006,4,1,FALSE,0,3,1,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,121,31,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,230,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,130,34,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.866667,249.3667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,131,34,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,249.6667,4006,4,1,FALSE,0,3,4,2,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,132,34,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2,249.8667,4006,4,1,FALSE,0,3,3,4,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,133,34,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,250.2167,4006,4,1,FALSE,0,3,2,3,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,138,36,A,A,1,0,No Hint,Unknown,bl,bl,bl,2,263.05,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,139,36,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,263.2667,4006,4,1,FALSE,0,3,0,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,140,36,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,263.5167,4006,4,1,FALSE,0,3,2,0,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,141,36,B,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,263.8,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,142,37,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.35,268.9833,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,143,37,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,269.2167,4006,4,1,FALSE,0,3,2,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,144,37,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,269.4333,4006,4,1,FALSE,0,3,5,2,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,145,37,B,D,1,0,No Hint,Unknown,1,0,bl,0.4,269.8333,4006,4,1,FALSE,0,3,0,5,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,157,41,A,A,1,0,No Hint,Unknown,bl,bl,bl,2,297.05,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,158,41,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,297.2167,4006,4,1,FALSE,0,3,3,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,159,41,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,297.4333,4006,4,1,FALSE,0,3,1,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,160,41,B,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,297.6667,4006,4,1,FALSE,0,3,0,1,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,161,42,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.366667,303.9333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,162,42,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,304.15,4006,4,1,FALSE,0,3,3,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,163,42,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,304.4333,4006,4,1,FALSE,0,3,2,3,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,164,42,B,D,1,0,No Hint,Unknown,1,0,bl,0.2166667,304.65,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,167,44,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.866667,319.8833,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,168,44,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5166667,320.4,4006,4,1,FALSE,0,3,5,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,169,44,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,320.6667,4006,4,1,FALSE,0,3,2,5,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,170,44,B,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,320.95,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,179,47,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.533333,338.4333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,180,47,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1833333,338.6167,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,181,47,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,338.9167,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,182,47,B,D,1,0,No Hint,Unknown,1,0,bl,0.2833333,339.2,4006,4,1,FALSE,0,3,4,0,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,195,51,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.1,366.9833,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,196,51,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,367.2833,4006,4,1,FALSE,0,3,0,3,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,197,51,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,367.45,4006,4,1,FALSE,0,3,1,0,4006.04,,80,3,2,1,Testing,,
S6,2017.10.02,198,51,B,D,1,0,No Hint,Unknown,1,0,bl,0.2,367.65,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S6,2017.10.02,199,52,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.083333,373.4667,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S6,2017.10.02,200,52,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,373.6333,4006,4,1,FALSE,0,3,4,0,4006.03,,80,3,2,1,Testing,,
S6,2017.10.02,201,52,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,373.9167,4006,4,1,FALSE,0,3,2,4,4006.04,,80,3,2,1,Testing,,
